GRD_INSPIR_100;RAHVAARV_KOKKU;RAHVAARV_ELUHOONES;RAHVAARV_KESKUSES
100mN65812E06941;140;140;0
100mN65811E06943;26;26;0
100mN65805E06955;2;2;0
100mN65809E06954;4;4;0
100mN65809E06953;3;3;0
100mN65811E06934;1;1;0
100mN65795E06967;3;3;0
100mN65800E06964;26;26;0
100mN65800E06965;15;15;0
100mN65804E06944;2;2;0
100mN65805E06944;8;8;0
100mN65945E05500;2;2;0
100mN65948E05501;7;7;0
100mN65898E05510;265;265;0
100mN65901E05506;105;105;0
100mN65917E05513;2;2;0
100mN65920E05501;17;17;0
100mN65921E05501;9;9;0
100mN65940E05500;1;1;0
100mN65899E05509;240;240;0
100mN65900E05511;192;192;0
100mN65901E05509;217;217;0
100mN65916E05513;4;4;0
100mN65896E05505;366;366;0
100mN65887E06872;700;700;0
100mN65824E06873;28;28;0
100mN65826E06871;42;42;0
100mN65892E06862;48;48;0
100mN65864E06848;8;8;0
100mN65865E06851;6;6;0
100mN65892E06867;137;137;0
100mN65817E06863;1;1;0
100mN65819E06869;7;7;0
100mN65819E06871;13;13;0
100mN65821E06868;18;18;0
100mN65882E06854;36;36;0
100mN65823E06866;2;2;0
100mN65824E06864;3;3;0
100mN65883E06851;7;7;0
100mN65885E06849;3;3;0
100mN65889E06872;182;182;0
100mN65886E06901;2;2;0
100mN65889E06899;11;11;0
100mN65889E06901;21;21;0
100mN65888E06904;6;6;0
100mN65892E06898;20;20;0
100mN65893E06899;13;13;0
100mN65892E06902;7;7;0
100mN65892E06903;9;9;0
100mN65895E06900;11;11;0
100mN65900E06863;150;150;0
100mN65899E06865;217;217;0
100mN65899E06894;5;5;0
100mN65898E06871;109;109;0
100mN65900E06870;32;32;0
100mN65901E06867;130;130;0
100mN65902E06869;19;19;0
100mN65902E06864;275;275;0
100mN65834E06949;2;2;0
100mN65839E06951;3;3;0
100mN65831E06948;2;2;0
100mN65894E06866;67;67;0
100mN65895E06865;58;58;0
100mN65898E06865;170;170;0
100mN65824E06875;38;38;0
100mN65824E06876;13;13;0
100mN65896E06859;88;88;0
100mN65813E06937;14;14;0
100mN65814E06938;1;1;0
100mN65814E06940;199;199;0
100mN65816E06943;1;1;0
100mN65822E06946;56;56;0
100mN65822E06945;188;188;0
100mN65816E06946;175;175;0
100mN65822E06944;124;124;0
100mN65813E06953;59;59;0
100mN65823E06941;199;199;0
100mN65817E06949;372;372;0
100mN65823E06944;340;340;0
100mN65818E06945;321;321;0
100mN65818E06943;125;125;0
100mN65819E06943;243;243;0
100mN65820E06942;236;236;0
100mN65828E06942;90;90;0
100mN65821E06942;197;197;0
100mN65898E06859;3;3;0
100mN65894E06869;187;187;0
100mN65892E06869;135;135;0
100mN65895E06867;17;17;0
100mN65891E06871;177;177;0
100mN65896E06868;81;81;0
100mN65894E07373;310;310;0
100mN65882E07377;398;398;0
100mN65882E07375;312;312;0
100mN65883E07375;354;354;0
100mN65883E07377;472;472;0
100mN65895E07374;161;161;0
100mN65895E07367;207;207;0
100mN65885E07382;356;356;0
100mN65890E07377;109;109;0
100mN65882E07384;181;181;0
100mN65883E07386;152;152;0
100mN65891E07382;220;220;0
100mN65896E07381;130;130;0
100mN65893E07380;122;122;0
100mN65895E07385;69;69;0
100mN65888E07387;41;41;0
100mN65933E07279;2;2;0
100mN65892E07384;95;95;0
100mN65893E07378;208;208;0
100mN65900E07365;125;125;0
100mN65879E07384;68;68;0
100mN65893E07370;185;185;0
100mN65876E07376;1;1;0
100mN65886E07367;23;23;0
100mN65892E07368;207;207;0
100mN65887E07369;19;19;0
100mN65885E07372;209;209;0
100mN65879E07382;4;4;0
100mN65893E07318;3;3;0
100mN65895E07320;1;1;0
100mN65897E07322;2;2;0
100mN65899E07371;4;4;0
100mN65900E07373;344;344;0
100mN65903E07373;233;233;0
100mN65904E07362;1;1;0
100mN65904E07371;196;196;0
100mN65904E07366;500;500;0
100mN65909E07368;219;219;0
100mN65910E07367;536;536;0
100mN65911E07370;290;290;0
100mN65910E07374;220;220;0
100mN65922E07362;2;2;0
100mN65947E07296;4;4;0
100mN65944E07310;3;3;0
100mN65945E07309;2;2;0
100mN65958E07303;2;2;0
100mN65907E07375;644;644;0
100mN65902E07377;350;350;0
100mN65902E07378;150;150;0
100mN65913E07377;25;25;0
100mN65914E07378;8;8;0
100mN65910E07383;3;3;0
100mN65917E07379;6;6;0
100mN65899E07383;52;52;0
100mN65905E07378;15;15;0
100mN65905E07382;156;156;0
100mN65905E07379;8;8;0
100mN65905E07381;10;10;0
100mN65906E07378;510;510;0
100mN65908E07366;737;737;0
100mN65884E05519;1;1;0
100mN64713E05310;26;26;0
100mN64715E05305;41;41;0
100mN64730E05275;118;118;0
100mN64727E05277;109;109;0
100mN64716E05299;64;64;0
100mN64719E05272;32;32;0
100mN64719E05273;30;30;0
100mN64724E05275;12;12;0
100mN64722E05279;7;7;0
100mN64722E05280;13;13;0
100mN64723E05280;42;42;0
100mN64718E05287;11;11;0
100mN64717E05292;16;16;0
100mN64717E05295;11;11;0
100mN64718E05293;79;79;0
100mN64722E05282;8;8;0
100mN64723E05287;268;268;0
100mN64724E05286;71;71;0
100mN64725E05281;33;33;0
100mN64726E05284;29;29;0
100mN64727E05282;25;25;0
100mN64726E05285;12;12;0
100mN64727E05287;22;22;0
100mN64724E05310;133;133;0
100mN64725E05291;57;57;0
100mN64727E05294;26;26;0
100mN64727E05307;16;16;0
100mN64733E05284;5;5;0
100mN64734E05284;10;10;0
100mN64733E05287;8;8;0
100mN64734E05287;7;7;0
100mN64717E05299;367;89;278
100mN64734E05290;27;27;0
100mN64733E05291;17;17;0
100mN64717E05302;38;38;0
100mN64728E05284;32;32;0
100mN64729E05283;13;13;0
100mN64728E05287;22;22;0
100mN64733E05294;7;7;0
100mN64719E05297;4;4;0
100mN64720E05298;23;23;0
100mN64729E05286;21;21;0
100mN64732E05283;44;44;0
100mN64737E05291;50;50;0
100mN64737E05292;89;89;0
100mN64717E05306;16;16;0
100mN64723E05303;9;9;0
100mN64708E05299;42;42;0
100mN64672E05338;11;11;0
100mN64720E05273;28;28;0
100mN64726E05277;38;38;0
100mN64711E05298;12;12;0
100mN64718E05274;35;35;0
100mN64719E05275;28;28;0
100mN64718E05277;29;29;0
100mN64719E05276;29;29;0
100mN64717E05278;5;5;0
100mN64713E05305;74;74;0
100mN64720E05274;30;30;0
100mN64721E05277;32;32;0
100mN64728E05274;39;39;0
100mN64728E05276;36;36;0
100mN64712E05309;317;317;0
100mN64721E05278;10;10;0
100mN64675E05335;38;38;0
100mN64681E05332;35;35;0
100mN64680E05335;21;21;0
100mN64682E05329;24;24;0
100mN64682E05330;37;37;0
100mN64678E05332;19;19;0
100mN64679E05332;22;22;0
100mN64679E05334;18;18;0
100mN64675E05337;10;10;0
100mN64677E05339;17;17;0
100mN64680E05333;36;36;0
100mN64683E05333;34;34;0
100mN64682E05335;43;43;0
100mN64693E05322;30;30;0
100mN64694E05322;20;20;0
100mN64681E05336;24;24;0
100mN64682E05336;29;29;0
100mN64690E05327;34;34;0
100mN64690E05326;10;10;0
100mN64685E05333;34;34;0
100mN64685E05335;15;15;0
100mN64686E05332;32;32;0
100mN64707E05299;12;12;0
100mN64689E05331;9;9;0
100mN64710E05294;75;75;0
100mN64711E05294;58;58;0
100mN64714E05287;10;10;0
100mN64715E05286;8;8;0
100mN64708E05304;33;33;0
100mN64709E05299;22;22;0
100mN64710E05297;37;37;0
100mN64706E05297;39;39;0
100mN64712E05290;48;48;0
100mN64711E05291;42;42;0
100mN64709E05302;30;30;0
100mN64705E05300;107;107;0
100mN64704E05302;1;1;0
100mN64710E05304;41;41;0
100mN64706E05305;58;58;0
100mN64701E05312;109;109;0
100mN64702E05311;100;100;0
100mN64703E05311;266;266;0
100mN64705E05311;181;181;0
100mN64709E05307;68;68;0
100mN64707E05293;17;17;0
100mN64707E05294;35;35;0
100mN64709E05309;23;23;0
100mN64709E05290;11;11;0
100mN64710E05292;83;83;0
100mN64697E05317;175;175;0
100mN64704E05314;49;49;0
100mN64701E05323;13;13;0
100mN64705E05331;36;36;0
100mN64711E05337;2;2;0
100mN64712E05328;52;52;0
100mN64697E05322;80;80;0
100mN64720E05316;49;49;0
100mN64724E05334;1;1;0
100mN64731E05317;1;1;0
100mN64733E05313;4;4;0
100mN64746E05288;7;7;0
100mN64748E05285;12;12;0
100mN64750E05288;5;5;0
100mN64700E05313;119;119;0
100mN64699E05314;169;169;0
100mN64730E05299;16;16;0
100mN64731E05300;18;18;0
100mN64702E05317;230;230;0
100mN64700E05317;280;280;0
100mN64734E05301;6;6;0
100mN64734E06578;26;26;0
100mN64734E06593;75;75;0
100mN64738E06593;77;77;0
100mN64721E06597;10;10;0
100mN64723E06593;21;21;0
100mN64723E06596;45;45;0
100mN64735E06579;50;50;0
100mN64736E06586;208;208;0
100mN64736E06589;39;39;0
100mN64723E06600;37;37;0
100mN64724E06600;45;45;0
100mN64726E06597;62;62;0
100mN64727E06594;86;86;0
100mN64727E06595;62;62;0
100mN64727E06597;105;105;0
100mN64727E06599;53;53;0
100mN64726E06601;27;27;0
100mN64724E06602;26;26;0
100mN64724E06604;16;16;0
100mN64729E06594;117;117;0
100mN64729E06596;116;116;0
100mN64729E06599;101;101;0
100mN64735E06596;30;30;0
100mN64733E06599;27;27;0
100mN64735E06599;73;73;0
100mN64729E06600;19;19;0
100mN64736E06611;220;220;0
100mN64732E06594;10;10;0
100mN64748E06588;84;84;0
100mN64722E06578;37;37;0
100mN64729E06586;17;17;0
100mN64732E06599;103;103;0
100mN64746E06591;57;57;0
100mN64736E06590;336;336;0
100mN64759E06589;31;31;0
100mN64725E06583;27;27;0
100mN64745E06589;32;32;0
100mN64711E06577;28;28;0
100mN64765E06588;149;149;0
100mN64735E06568;40;40;0
100mN64719E06632;13;13;0
100mN64721E06635;5;5;0
100mN64735E06609;2;2;0
100mN64729E06603;3;3;0
100mN64730E06604;9;9;0
100mN64736E06617;404;404;0
100mN64718E06593;409;409;0
100mN64738E06589;195;195;0
100mN64719E06598;7;7;0
100mN64732E06590;57;57;0
100mN64734E06587;75;75;0
100mN64737E06590;125;125;0
100mN64711E06568;127;127;0
100mN64707E06583;16;16;0
100mN64706E06585;29;29;0
100mN64711E06589;27;27;0
100mN64711E06580;28;28;0
100mN64713E06592;51;51;0
100mN64705E06596;118;118;0
100mN64709E06580;9;9;0
100mN64713E06580;31;31;0
100mN64713E06578;12;12;0
100mN64713E06579;15;15;0
100mN64715E06591;7;7;0
100mN64702E06624;3;3;0
100mN64708E06594;519;519;0
100mN64715E06596;75;75;0
100mN64721E06574;17;17;0
100mN64713E06618;3;3;0
100mN64714E06618;18;18;0
100mN64714E06620;3;3;0
100mN64716E06618;2;2;0
100mN64717E06576;33;33;0
100mN64718E06577;44;44;0
100mN64718E06576;11;11;0
100mN64725E06574;684;684;0
100mN64725E06577;30;30;0
100mN64718E06582;34;34;0
100mN64735E06569;81;81;0
100mN64737E06568;359;359;0
100mN64717E06581;29;29;0
100mN64716E06582;7;7;0
100mN64726E06585;30;30;0
100mN64720E06579;31;31;0
100mN64733E06571;24;24;0
100mN64720E06584;34;34;0
100mN64720E06585;19;19;0
100mN64724E06589;6;6;0
100mN64724E06591;26;26;0
100mN64725E06587;13;13;0
100mN64734E06575;49;49;0
100mN64725E06593;5;5;0
100mN64726E06592;62;62;0
100mN64721E06586;36;36;0
100mN64730E06568;53;53;0
100mN64730E06569;24;24;0
100mN64731E06569;31;31;0
100mN64731E06570;11;11;0
100mN64736E06574;23;23;0
100mN64730E06576;31;31;0
100mN64730E06572;22;22;0
100mN64731E06571;31;31;0
100mN64737E06575;30;30;0
100mN64728E06579;12;12;0
100mN64731E06584;5;5;0
100mN64727E06590;10;10;0
100mN64712E06570;2;2;0
100mN64716E06568;7;7;0
100mN64711E06584;28;28;0
100mN64714E06579;19;19;0
100mN64705E06579;11;11;0
100mN64704E06584;7;7;0
100mN64713E06576;30;30;0
100mN64708E06587;3;3;0
100mN64715E06581;41;41;0
100mN64714E06582;39;39;0
100mN64715E06583;33;33;0
100mN64715E06585;23;23;0
100mN64706E06569;5;5;0
100mN64713E06586;16;16;0
100mN64739E06616;322;322;0
100mN64748E06600;33;33;0
100mN64748E06601;47;47;0
100mN64742E06612;26;26;0
100mN64743E06612;30;30;0
100mN64741E06618;181;181;0
100mN64746E06613;5;5;0
100mN64749E06595;73;73;0
100mN64751E06594;46;46;0
100mN64717E06632;13;13;0
100mN64720E06629;47;47;0
100mN64720E06633;10;10;0
100mN64721E06634;9;9;0
100mN64762E06593;9;9;0
100mN64754E06597;33;33;0
100mN64753E06600;8;8;0
100mN64765E06590;38;38;0
100mN64765E06584;4;4;0
100mN64754E06600;58;58;0
100mN64765E06589;42;42;0
100mN64765E06591;36;36;0
100mN64754E06596;35;35;0
100mN64756E06597;53;53;0
100mN64766E06593;19;19;0
100mN64749E06612;182;182;0
100mN64763E06594;28;28;0
100mN64750E06614;8;8;0
100mN64760E06572;3;3;0
100mN64768E06573;1;1;0
100mN64764E06582;4;4;0
100mN64762E06587;235;235;0
100mN64701E06627;9;9;0
100mN64701E06628;5;5;0
100mN64705E06626;5;5;0
100mN64706E06627;5;5;0
100mN64708E06625;8;8;0
100mN64706E06632;3;3;0
100mN64709E06630;3;3;0
100mN64716E06629;5;5;0
100mN64747E06607;20;20;0
100mN64738E06611;363;363;0
100mN64741E06614;11;11;0
100mN64745E06599;16;16;0
100mN64745E06605;27;27;0
100mN64747E06595;373;373;0
100mN64734E06621;281;281;0
100mN64737E06618;99;99;0
100mN64739E06570;178;178;0
100mN64738E06581;111;111;0
100mN64738E06592;132;132;0
100mN64746E06579;30;30;0
100mN64746E06581;41;41;0
100mN64751E06586;24;24;0
100mN64754E06588;10;10;0
100mN64747E06582;2;2;0
100mN64747E06583;48;48;0
100mN64747E06584;5;5;0
100mN64741E06601;4;4;0
100mN64744E06592;4;4;0
100mN64745E06592;1;1;0
100mN64757E06589;36;36;0
100mN64758E06588;4;4;0
100mN64749E06584;27;27;0
100mN64738E06607;335;335;0
100mN64751E06584;35;35;0
100mN64743E06607;2;2;0
100mN64735E06622;295;295;0
100mN64736E06618;260;260;0
100mN65797E05347;92;92;0
100mN65799E05353;9;9;0
100mN65796E05356;7;7;0
100mN65800E05352;19;19;0
100mN65805E05355;6;6;0
100mN65800E05358;9;9;0
100mN65807E05357;16;16;0
100mN65808E05356;13;13;0
100mN65809E05358;24;24;0
100mN65811E05354;26;26;0
100mN65810E05357;21;21;0
100mN65797E05359;9;9;0
100mN65800E05360;25;25;0
100mN65795E05355;10;10;0
100mN65811E05357;21;21;0
100mN65803E05350;6;6;0
100mN65802E05352;4;4;0
100mN65804E05356;42;42;0
100mN65851E05373;177;177;0
100mN65859E05366;235;235;0
100mN65860E05363;173;173;0
100mN65860E05368;267;267;0
100mN65860E05369;540;540;0
100mN65864E05370;493;493;0
100mN65864E05369;300;300;0
100mN65865E05363;166;166;0
100mN65867E05357;12;12;0
100mN65855E05361;2;2;0
100mN65893E05338;10;10;0
100mN65902E05342;6;6;0
100mN65857E05357;544;544;0
100mN65903E05336;14;14;0
100mN65868E05363;181;181;0
100mN65866E05364;168;168;0
100mN65863E05364;172;172;0
100mN65864E05363;372;372;0
100mN65852E05373;173;173;0
100mN65852E05374;123;123;0
100mN65852E05361;200;200;0
100mN65854E05374;288;288;0
100mN65812E05374;26;26;0
100mN65814E05355;20;20;0
100mN65813E05356;15;15;0
100mN65820E05359;22;22;0
100mN65818E05365;26;26;0
100mN65819E05364;23;23;0
100mN65819E05357;17;17;0
100mN65818E05358;19;19;0
100mN65823E05359;20;20;0
100mN65822E05363;22;22;0
100mN65830E05363;3;3;0
100mN65832E05359;4;4;0
100mN65833E05361;15;15;0
100mN65833E05362;20;20;0
100mN65833E05363;5;5;0
100mN65830E05370;11;11;0
100mN65829E05374;32;32;0
100mN65822E05355;8;8;0
100mN65823E05357;33;33;0
100mN65822E05358;23;23;0
100mN65823E05363;13;13;0
100mN65822E05365;12;12;0
100mN65823E05366;22;22;0
100mN65818E05370;13;13;0
100mN65831E05368;6;6;0
100mN65834E05372;15;15;0
100mN65833E05373;17;17;0
100mN65818E05372;15;15;0
100mN65820E05372;31;31;0
100mN65820E05374;21;21;0
100mN65813E05366;230;230;0
100mN65823E05368;32;32;0
100mN65823E05370;34;34;0
100mN65834E05357;9;9;0
100mN65835E05360;20;20;0
100mN65835E05361;23;23;0
100mN65836E05361;10;10;0
100mN65814E05365;42;42;0
100mN65815E05366;10;10;0
100mN65822E05374;33;33;0
100mN65824E05359;8;8;0
100mN65825E05358;4;4;0
100mN65833E05358;10;10;0
100mN65824E05363;35;35;0
100mN65836E05363;18;18;0
100mN65836E05373;3;3;0
100mN65824E05364;17;17;0
100mN65839E05372;14;14;0
100mN65839E05370;5;5;0
100mN65813E05371;10;10;0
100mN65827E05361;33;33;0
100mN65816E05367;9;9;0
100mN65816E05369;26;26;0
100mN65824E05369;17;17;0
100mN65851E05347;4;4;0
100mN65816E05373;35;35;0
100mN65808E05360;14;14;0
100mN65808E05361;23;23;0
100mN65809E05363;37;37;0
100mN65809E05364;22;22;0
100mN65810E05362;23;23;0
100mN65810E05363;64;64;0
100mN65811E05360;18;18;0
100mN65809E05375;25;25;0
100mN65810E05367;19;19;0
100mN65811E05402;33;33;0
100mN65827E05408;17;17;0
100mN65839E05375;126;126;0
100mN65835E05399;50;50;0
100mN65835E05400;44;44;0
100mN65832E05407;20;20;0
100mN65833E05406;22;22;0
100mN65841E05385;1;1;0
100mN65835E05401;43;43;0
100mN65834E05404;26;26;0
100mN65846E05381;163;163;0
100mN65848E05376;207;207;0
100mN65849E05375;299;299;0
100mN65853E05382;125;125;0
100mN65851E05377;309;309;0
100mN65854E05380;112;112;0
100mN65852E05375;402;402;0
100mN65851E05385;167;167;0
100mN65848E05387;444;444;0
100mN65853E05384;155;155;0
100mN65853E05385;306;306;0
100mN65821E05406;227;227;0
100mN65833E05407;25;25;0
100mN65823E05408;210;210;0
100mN65834E05390;95;95;0
100mN65815E05430;4;4;0
100mN65836E05393;41;41;0
100mN65837E05395;32;32;0
100mN65883E05359;18;18;0
100mN65883E05360;17;17;0
100mN65889E05344;10;10;0
100mN65820E05375;22;22;0
100mN65885E05319;3;3;0
100mN65881E05343;3;3;0
100mN65887E05331;4;4;0
100mN65889E05323;12;12;0
100mN65890E05324;4;4;0
100mN65891E05327;5;5;0
100mN65813E05377;20;20;0
100mN65814E05375;92;92;0
100mN65814E05376;26;26;0
100mN65822E05375;10;10;0
100mN65818E05383;17;17;0
100mN65819E05383;13;13;0
100mN65820E05383;29;29;0
100mN65818E05387;11;11;0
100mN65818E05389;25;25;0
100mN65821E05387;17;17;0
100mN65821E05388;8;8;0
100mN65822E05388;38;38;0
100mN65817E05394;13;13;0
100mN65814E05405;21;21;0
100mN65820E05391;19;19;0
100mN65819E05394;17;17;0
100mN65829E05381;30;30;0
100mN65828E05375;1;1;0
100mN65831E05387;38;38;0
100mN65830E05395;39;39;0
100mN65820E05403;18;18;0
100mN65828E05399;20;20;0
100mN65821E05392;17;17;0
100mN65830E05386;33;33;0
100mN65820E05394;21;21;0
100mN65820E05395;19;19;0
100mN65823E05391;9;9;0
100mN65822E05397;16;16;0
100mN65819E05400;2;2;0
100mN65824E05376;42;42;0
100mN65823E05377;1;1;0
100mN65825E05375;14;14;0
100mN65825E05381;38;38;0
100mN65831E05391;19;19;0
100mN65830E05393;13;13;0
100mN65831E05386;19;19;0
100mN65832E05390;28;28;0
100mN65823E05392;12;12;0
100mN65824E05391;13;13;0
100mN65824E05392;27;27;0
100mN65824E05383;31;31;0
100mN65824E05394;8;8;0
100mN65824E05397;30;30;0
100mN65832E05395;23;23;0
100mN65832E05396;28;28;0
100mN65827E05392;46;46;0
100mN65830E05399;18;18;0
100mN65831E05400;45;45;0
100mN65826E05390;14;14;0
100mN65827E05388;41;41;0
100mN65828E05387;53;53;0
100mN65829E05375;7;7;0
100mN65824E05401;15;15;0
100mN65833E05404;9;9;0
100mN65825E05402;17;17;0
100mN65824E05405;25;25;0
100mN65869E05365;340;340;0
100mN65894E05327;24;24;0
100mN65888E05330;3;3;0
100mN65889E05330;6;6;0
100mN65888E05334;4;4;0
100mN65890E05330;2;2;0
100mN65888E05339;8;8;0
100mN65889E05339;11;11;0
100mN65816E05376;28;28;0
100mN65892E05343;4;4;0
100mN65896E05335;4;4;0
100mN65897E05335;18;18;0
100mN65895E05336;9;9;0
100mN65817E05378;12;12;0
100mN65816E05381;17;17;0
100mN65817E05379;15;15;0
100mN65897E05336;6;6;0
100mN65879E05357;5;5;0
100mN65880E05354;5;5;0
100mN65870E05364;239;239;0
100mN65871E05368;7;7;0
100mN65872E05361;2;2;0
100mN65883E05355;25;25;0
100mN65856E05401;120;120;0
100mN65862E05392;181;181;0
100mN65863E05392;545;545;0
100mN65860E05397;219;219;0
100mN65862E05395;61;61;0
100mN65864E05391;17;17;0
100mN65865E05397;38;38;0
100mN65860E05402;24;24;0
100mN65862E05406;28;28;0
100mN65863E05403;17;17;0
100mN65862E05405;10;10;0
100mN65864E05400;39;39;0
100mN65865E05402;5;5;0
100mN65869E05380;3;3;0
100mN65872E05380;26;26;0
100mN65876E05382;36;36;0
100mN65876E05387;21;21;0
100mN65871E05397;704;704;0
100mN65868E05406;17;17;0
100mN65865E05414;27;27;0
100mN65862E05415;81;81;0
100mN65862E05416;21;21;0
100mN65867E05399;21;21;0
100mN65867E05400;21;21;0
100mN65876E05399;12;12;0
100mN65875E05401;21;21;0
100mN65875E05400;18;18;0
100mN65874E05405;9;9;0
100mN65856E05407;53;53;0
100mN65858E05409;8;8;0
100mN65864E05419;61;61;0
100mN65857E05413;45;45;0
100mN65858E05414;44;44;0
100mN65859E05406;41;41;0
100mN65860E05407;20;20;0
100mN65860E05408;36;36;0
100mN65865E05420;75;75;0
100mN65857E05421;11;11;0
100mN65858E05422;7;7;0
100mN65859E05410;12;12;0
100mN65859E05413;6;6;0
100mN65860E05411;13;13;0
100mN65859E05417;13;13;0
100mN65861E05409;12;12;0
100mN65861E05410;28;28;0
100mN65858E05423;20;20;0
100mN65860E05423;21;21;0
100mN65863E05422;45;45;0
100mN65861E05426;15;15;0
100mN65872E05403;11;11;0
100mN65855E05393;389;389;0
100mN65857E05395;180;180;0
100mN65857E05396;126;126;0
100mN65857E05404;19;19;0
100mN65852E05390;244;244;0
100mN65846E05391;292;292;0
100mN65846E05405;77;77;0
100mN65846E05406;74;74;0
100mN65851E05395;205;205;0
100mN65853E05396;405;405;0
100mN65834E05408;31;31;0
100mN65835E05409;27;27;0
100mN65836E05410;51;51;0
100mN65839E05408;48;48;0
100mN65838E05409;121;121;0
100mN65840E05412;4;4;0
100mN65840E05414;17;17;0
100mN65855E05386;16;16;0
100mN65857E05384;424;424;0
100mN65838E05415;13;13;0
100mN65846E05411;11;11;0
100mN65847E05408;89;89;0
100mN65856E05387;5;5;0
100mN65851E05410;31;31;0
100mN65851E05411;187;187;0
100mN65850E05413;8;8;0
100mN65851E05412;6;6;0
100mN65854E05406;27;27;0
100mN65861E05379;9;9;0
100mN65862E05380;12;12;0
100mN65858E05386;229;229;0
100mN65853E05387;390;372;18
100mN65850E05391;462;462;0
100mN65880E05409;92;92;0
100mN65880E05408;66;66;0
100mN65881E05407;69;69;0
100mN65896E05399;322;322;0
100mN65898E05405;107;73;34
100mN65877E05407;76;76;0
100mN65882E05407;90;90;0
100mN65881E05415;16;16;0
100mN65879E05421;45;45;0
100mN65880E05420;10;10;0
100mN65881E05418;25;25;0
100mN65884E05408;62;62;0
100mN65882E05413;19;19;0
100mN65885E05407;59;59;0
100mN65886E05408;73;73;0
100mN65886E05410;28;28;0
100mN65882E05424;107;107;0
100mN65879E05426;121;121;0
100mN65881E05427;93;93;0
100mN65882E05427;105;105;0
100mN65877E05433;1;1;0
100mN65877E05436;115;115;0
100mN65882E05429;58;58;0
100mN65887E05416;2;2;0
